"WMT",49.68,"6/11/2007","10:51.51",-0.40,49.90,49.88,49.60,2384377
"AXP",62.87,"6/11/2007","10:51.55",-0.17,62.79,62.99,62.38,1495301
"JNJ",62.57,"6/11/2007","10:51.58",0.44,62.89,62.75,62.08,2076854
"XOM",82.77,"6/11/2007","10:52.02",0.09,82.68,83.02,82.41,3028362
"BA",98.13,"6/11/2007","10:52.05",-0.06,98.25,98.73,97.85,662373
"PFE",26.37,"6/11/2007","10:52.09",-0.15,26.50,26.48,26.31,4469264
"UTX",69.82,"6/11/2007","10:52.09",-0.41,69.85,70.06,69.60,633862
"XOM",82.78,"6/11/2007","10:52.20",0.10,82.68,83.02,82.41,3038106
"JNJ",62.56,"6/11/2007","10:52.21",0.43,62.89,62.75,62.08,2087058
"IBM",103.42,"6/11/2007","10:52.24",0.35,102.87,103.60,102.77,1389059
"WMT",49.67,"6/11/2007","10:52.24",-0.41,49.90,49.88,49.60,2406751
"MO",70.06,"6/11/2007","10:52.26",-0.24,70.25,70.30,69.85,2089446
"AXP",62.88,"6/11/2007","10:52.28",-0.16,62.79,62.99,62.38,1498281
"AIG",71.45,"6/11/2007","10:52.31",-0.08,71.29,71.50,71.26,1122021
"GE",37.31,"6/11/2007","10:52.31",-0.01,37.07,37.41,37.12,6525643
"UTX",69.83,"6/11/2007","10:52.36",-0.40,69.85,70.06,69.60,635491
"DD",50.81,"6/11/2007","10:52.38",-0.32,51.13,51.18,50.60,963310
"XOM",82.79,"6/11/2007","10:52.38",0.11,82.68,83.02,82.41,3047850
"JNJ",62.55,"6/11/2007","10:52.44",0.42,62.89,62.75,62.08,2097263
"BA",98.14,"6/11/2007","10:52.48",-0.05,98.25,98.73,97.85,668507
"HPQ",46.05,"6/11/2007","10:52.53",0.35,45.80,46.26,45.59,2867503
"T",39.99,"6/11/2007","10:52.53",-0.27,40.20,40.19,39.87,3327559
"XOM",82.80,"6/11/2007","10:52.55",0.12,82.68,83.02,82.41,3057053
"IBM",103.43,"6/11/2007","10:52.57",0.36,102.87,103.60,102.77,1398354
"WMT",49.66,"6/11/2007","10:52.57",-0.42,49.90,49.88,49.60,2429125
"AXP",62.89,"6/11/2007","10:53.01",-0.15,62.79,62.99,62.38,1501260
"CAT",78.57,"6/11/2007","10:53.01",0.05,78.32,78.88,77.99,874849
"GM",31.19,"6/11/2007","10:53.01",0.19,31.00,31.50,31.13,4766621
"MCD",51.37,"6/11/2007","10:53.01",-0.04,51.47,51.42,50.80,1032250
"MMM",85.56,"6/11/2007","10:53.01",-0.38,85.94,85.78,85.45,592808
"MSFT",30.02,"6/11/2007","10:53.01",-0.03,30.05,30.22,29.95,14204982
"UTX",69.84,"6/11/2007","10:53.03",-0.39,69.85,70.06,69.60,637120
"JNJ",62.54,"6/11/2007","10:53.07",0.41,62.89,62.75,62.08,2107467
"XOM",82.81,"6/11/2007","10:53.13",0.13,82.68,83.02,82.41,3066797
"PFE",26.36,"6/11/2007","10:53.18",-0.16,26.50,26.48,26.31,4565433
"MO",70.07,"6/11/2007","10:53.27",-0.23,70.25,70.30,69.85,2107420
"BA",98.15,"6/11/2007","10:53.31",-0.04,98.25,98.73,97.85,674642
"C",53.02,"6/11/2007","10:53.31",-0.31,53.20,53.15,52.89,2196621
"DIS",34.23,"6/11/2007","10:53.31",0.03,34.28,34.42,34.04,1495404
"GE",37.32,"6/11/2007","10:53.31",0.00,37.07,37.41,37.12,6624983
"HON",57.16,"6/11/2007","10:53.31",-0.22,57.25,57.33,57.02,686843
"IBM",103.44,"6/11/2007","10:53.31",0.37,102.87,103.60,102.77,1407931
"INTC",21.89,"6/11/2007","10:53.31",0.06,21.70,21.90,21.82,10349108
"JNJ",62.53,"6/11/2007","10:53.31",0.40,62.89,62.75,62.08,2118115
"KO",51.45,"6/11/2007","10:53.31",-0.22,51.67,51.79,51.34,4910776
"MRK",50.46,"6/11/2007","10:53.31",0.32,50.30,50.58,49.66,3087075
"PG",63.02,"6/11/2007","10:53.31",-0.05,62.80,63.10,62.61,1709734
"UTX",69.85,"6/11/2007","10:53.31",-0.38,69.85,70.06,69.60,638810
"WMT",49.65,"6/11/2007","10:53.31",-0.43,49.90,49.88,49.60,2452177
"XOM",82.82,"6/11/2007","10:53.31",0.14,82.68,83.02,82.41,3076541
"AXP",62.90,"6/11/2007","10:53.33",-0.14,62.79,62.99,62.38,1504149
"DD",50.82,"6/11/2007","10:53.41",-0.31,51.13,51.18,50.60,975994
"XOM",82.83,"6/11/2007","10:53.48",0.15,82.68,83.02,82.41,3085743
"JNJ",62.52,"6/11/2007","10:53.54",0.39,62.89,62.75,62.08,2128319
"UTX",69.86,"6/11/2007","10:53.58",-0.37,69.85,70.06,69.60,640439
"IBM",103.45,"6/11/2007","10:54.04",0.38,102.87,103.60,102.77,1417226
"WMT",49.64,"6/11/2007","10:54.04",-0.44,49.90,49.88,49.60,2474551
"AXP",62.91,"6/11/2007","10:54.06",-0.13,62.79,62.99,62.38,1507128
"XOM",82.84,"6/11/2007","10:54.06",0.16,82.68,83.02,82.41,3095487
"HPQ",46.06,"6/11/2007","10:54.08",0.36,45.80,46.26,45.59,2897353
"T",40.00,"6/11/2007","10:54.08",-0.26,40.20,40.19,39.87,3370209
"BA",98.16,"6/11/2007","10:54.13",-0.03,98.25,98.73,97.85,680634
"MCD",51.38,"6/11/2007","10:54.13",-0.03,51.47,51.42,50.80,1045469
"MMM",85.57,"6/11/2007","10:54.13",-0.37,85.94,85.78,85.45,597028
"JNJ",62.51,"6/11/2007","10:54.17",0.38,62.89,62.75,62.08,2138524
"XOM",82.85,"6/11/2007","10:54.23",0.17,82.68,83.02,82.41,3104690
"UTX",69.87,"6/11/2007","10:54.25",-0.36,69.85,70.06,69.60,642068
"PFE",26.35,"6/11/2007","10:54.26",-0.17,26.50,26.48,26.31,4660208
"MO",70.08,"6/11/2007","10:54.28",-0.22,70.25,70.30,69.85,2125395
"AA",39.67,"6/11/2007","10:54.31",0.01,39.67,40.15,39.31,1131663
"GE",37.33,"6/11/2007","10:54.31",0.01,37.07,37.41,37.12,6724323
"JPM",50.27,"6/11/2007","10:54.31",-0.14,50.41,50.50,50.13,1957861
"VZ",43.17,"6/11/2007","10:54.31",0.10,42.95,43.19,42.78,2202357
"IBM",103.46,"6/11/2007","10:54.37",0.39,102.87,103.60,102.77,1426521
"WMT",49.63,"6/11/2007","10:54.37",-0.45,49.90,49.88,49.60,2496925
"AXP",62.92,"6/11/2007","10:54.39",-0.12,62.79,62.99,62.38,1510107
"JNJ",62.50,"6/11/2007","10:54.40",0.37,62.89,62.75,62.08,2148728
"XOM",82.86,"6/11/2007","10:54.41",0.18,82.68,83.02,82.41,3114434
"DD",50.83,"6/11/2007","10:54.44",-0.30,51.13,51.18,50.60,988678
"UTX",69.88,"6/11/2007","10:54.52",-0.35,69.85,70.06,69.60,643697
"BA",98.17,"6/11/2007","10:54.56",-0.02,98.25,98.73,97.85,686769
"XOM",82.87,"6/11/2007","10:54.59",0.19,82.68,83.02,82.41,3124178
"GM",31.20,"6/11/2007","10:55.01",0.20,31.00,31.50,31.13,4819687
"MSFT",30.01,"6/11/2007","10:55.01",-0.04,30.05,30.22,29.95,14438903
"JNJ",62.49,"6/11/2007","10:55.03",0.36,62.89,62.75,62.08,2158932
"AXP",62.93,"6/11/2007","10:55.11",-0.11,62.79,62.99,62.38,1512996
"HON",57.17,"6/11/2007","10:55.11",-0.21,57.25,57.33,57.02,696210
"IBM",103.47,"6/11/2007","10:55.11",0.40,102.87,103.60,102.77,1436098
"MRK",50.45,"6/11/2007","10:55.11",0.31,50.30,50.58,49.66,3109642
"PG",63.01,"6/11/2007","10:55.11",-0.06,62.80,63.10,62.61,1773567
"WMT",49.62,"6/11/2007","10:55.11",-0.46,49.90,49.88,49.60,2519977
"DD",50.82,"6/11/2007","10:55.13",-0.31,51.13,51.18,50.60,993098
"XOM",82.88,"6/11/2007","10:55.16",0.20,82.68,83.02,82.41,3133381
"UTX",69.89,"6/11/2007","10:55.20",-0.34,69.85,70.06,69.60,645386
"HPQ",46.07,"6/11/2007","10:55.23",0.37,45.80,46.26,45.59,2927203
"T",40.01,"6/11/2007","10:55.23",-0.25,40.20,40.19,39.87,3412859
"MCD",51.39,"6/11/2007","10:55.25",-0.02,51.47,51.42,50.80,1058688
"MMM",85.58,"6/11/2007","10:55.25",-0.36,85.94,85.78,85.45,601248
"JNJ",62.48,"6/11/2007","10:55.26",0.35,62.89,62.75,62.08,2169137
"MO",70.09,"6/11/2007","10:55.30",-0.21,70.25,70.30,69.85,2143664
"GE",37.34,"6/11/2007","10:55.31",0.02,37.07,37.41,37.12,6823663
"XOM",82.89,"6/11/2007","10:55.34",0.21,82.68,83.02,82.41,3143125
"BA",98.18,"6/11/2007","10:55.39",-0.01,98.25,98.73,97.85,692903
"AXP",62.94,"6/11/2007","10:55.44",-0.10,62.79,62.99,62.38,1515975
"IBM",103.48,"6/11/2007","10:55.44",0.41,102.87,103.60,102.77,1445393
"WMT",49.61,"6/11/2007","10:55.44",-0.47,49.90,49.88,49.60,2542351
"UTX",69.90,"6/11/2007","10:55.47",-0.33,69.85,70.06,69.60,647015
"JNJ",62.47,"6/11/2007","10:55.49",0.34,62.89,62.75,62.08,2179341
"XOM",82.90,"6/11/2007","10:55.52",0.22,82.68,83.02,82.41,3152869
"DD",50.81,"6/11/2007","10:55.59",-0.32,51.13,51.18,50.60,997341
"IBM",103.47,"6/11/2007","10:56.14",0.40,102.87,103.60,102.77,1451463
"MCD",51.40,"6/11/2007","10:56.14",-0.01,51.47,51.42,50.80,1070984
"BA",98.17,"6/11/2007","10:56.17",-0.02,98.25,98.73,97.85,696942
"C",53.03,"6/11/2007","10:56.17",-0.30,53.20,53.15,52.89,2251132
"XOM",82.91,"6/11/2007","10:56.19",0.23,82.68,83.02,82.41,3165996
"HON",57.16,"6/11/2007","10:56.22",-0.22,57.25,57.33,57.02,707648
"AXP",62.95,"6/11/2007","10:56.25",-0.09,62.79,62.99,62.38,1519013
"CAT",78.56,"6/11/2007","10:56.25",0.04,78.32,78.88,77.99,894699
"MRK",50.46,"6/11/2007","10:56.28",0.32,50.30,50.58,49.66,3131143
"JPM",50.28,"6/11/2007","10:56.31",-0.13,50.41,50.50,50.13,2004513
"MMM",85.59,"6/11/2007","10:56.31",-0.35,85.94,85.78,85.45,605521
"INTC",21.90,"6/11/2007","10:56.38",0.07,21.70,21.90,21.82,10879414
"IBM",103.46,"6/11/2007","10:56.41",0.39,102.87,103.60,102.77,1454478
"MCD",51.41,"6/11/2007","10:56.41",0.00,51.47,51.42,50.80,1082306
"DD",50.80,"6/11/2007","10:56.45",-0.33,51.13,51.18,50.60,1001583
"BA",98.16,"6/11/2007","10:56.51",-0.03,98.25,98.73,97.85,699027
"C",53.04,"6/11/2007","10:56.51",-0.29,53.20,53.15,52.89,2262408
"KO",51.44,"6/11/2007","10:56.51",-0.23,51.67,51.79,51.34,4966245
"MO",70.10,"6/11/2007","10:56.51",-0.20,70.25,70.30,69.85,2168450
"PG",63.00,"6/11/2007","10:56.51",-0.07,62.80,63.10,62.61,1813209
"XOM",82.92,"6/11/2007","10:56.57",0.24,82.68,83.02,82.41,3183590
"MSFT",30.00,"6/11/2007","10:57.01",-0.05,30.05,30.22,29.95,14649786
"HON",57.15,"6/11/2007","10:57.05",-0.23,57.25,57.33,57.02,721032
"IBM",103.45,"6/11/2007","10:57.09",0.38,102.87,103.60,102.77,1457604
"MCD",51.42,"6/11/2007","10:57.09",0.01,51.47,51.42,50.80,1094047
"AXP",62.96,"6/11/2007","10:57.13",-0.08,62.79,62.99,62.38,1522073
"CAT",78.55,"6/11/2007","10:57.13",0.03,78.32,78.88,77.99,899399
"AA",39.66,"6/11/2007","10:57.16",0.00,39.67,40.15,39.31,1145033
"GE",37.33,"6/11/2007","10:57.16",0.01,37.07,37.41,37.12,6908335
"GM",31.21,"6/11/2007","10:57.16",0.21,31.00,31.50,31.13,4870884
"WMT",49.60,"6/11/2007","10:57.16",-0.48,49.90,49.88,49.60,2580011
"MRK",50.47,"6/11/2007","10:57.22",0.33,50.30,50.58,49.66,3151285
"BA",98.15,"6/11/2007","10:57.24",-0.04,98.25,98.73,97.85,701051
"C",53.05,"6/11/2007","10:57.24",-0.28,53.20,53.15,52.89,2273353
"JPM",50.29,"6/11/2007","10:57.31",-0.12,50.41,50.50,50.13,2028153
"MMM",85.60,"6/11/2007","10:57.31",-0.34,85.94,85.78,85.45,609821
"DD",50.79,"6/11/2007","10:57.32",-0.34,51.13,51.18,50.60,1005917
"XOM",82.93,"6/11/2007","10:57.34",0.25,82.68,83.02,82.41,3200721
"IBM",103.44,"6/11/2007","10:57.36",0.37,102.87,103.60,102.77,1460619
"MCD",51.43,"6/11/2007","10:57.36",0.02,51.47,51.43,50.80,1105369
"HON",57.14,"6/11/2007","10:57.48",-0.24,57.25,57.33,57.02,734417
"INTC",21.91,"6/11/2007","10:57.53",0.08,21.70,21.91,21.82,11046690
"BA",98.14,"6/11/2007","10:57.57",-0.05,98.25,98.73,97.85,703075
"C",53.06,"6/11/2007","10:57.57",-0.27,53.20,53.15,52.89,2284298
"AIG",71.46,"6/11/2007","10:58.01",-0.07,71.29,71.50,71.26,1154464
"AXP",62.97,"6/11/2007","10:58.01",-0.07,62.79,62.99,62.38,1525133
"CAT",78.54,"6/11/2007","10:58.01",0.02,78.32,78.88,77.99,904099
"PFE",26.34,"6/11/2007","10:58.01",-0.18,26.50,26.48,26.31,4922030
"UTX",69.91,"6/11/2007","10:58.01",-0.32,69.85,70.06,69.60,653345
"IBM",103.43,"6/11/2007","10:58.03",0.36,102.87,103.60,102.77,1463634
"MCD",51.44,"6/11/2007","10:58.03",0.03,51.47,51.44,50.80,1116691
"XOM",82.94,"6/11/2007","10:58.12",0.26,82.68,83.02,82.41,3218315
"MRK",50.48,"6/11/2007","10:58.17",0.34,50.30,50.58,49.66,3171800
"DD",50.78,"6/11/2007","10:58.18",-0.35,51.13,51.18,50.60,1010159
"BA",98.13,"6/11/2007","10:58.31",-0.06,98.25,98.73,97.85,705161
"C",53.07,"6/11/2007","10:58.31",-0.26,53.20,53.15,52.89,2295575
"DIS",34.22,"6/11/2007","10:58.31",0.02,34.28,34.42,34.04,1550664
"HD",37.73,"6/11/2007","10:58.31",-0.22,37.78,37.76,37.62,2420431
"HON",57.13,"6/11/2007","10:58.31",-0.25,57.25,57.33,57.02,747802
"HPQ",46.06,"6/11/2007","10:58.31",0.36,45.80,46.26,45.59,2983065
"IBM",103.42,"6/11/2007","10:58.31",0.35,102.87,103.60,102.77,1466761
"JNJ",62.46,"6/11/2007","10:58.31",0.33,62.89,62.75,62.08,2247289
"JPM",50.30,"6/11/2007","10:58.31",-0.11,50.41,50.50,50.13,2051793
"KO",51.43,"6/11/2007","10:58.31",-0.24,51.67,51.79,51.34,4979979
"MCD",51.45,"6/11/2007","10:58.31",0.04,51.47,51.45,50.80,1128433
"MMM",85.61,"6/11/2007","10:58.31",-0.33,85.94,85.78,85.45,614121
"MO",70.11,"6/11/2007","10:58.31",-0.19,70.25,70.30,69.85,2199717
"PG",62.99,"6/11/2007","10:58.31",-0.08,62.80,63.10,62.61,1829609
"T",40.02,"6/11/2007","10:58.31",-0.24,40.20,40.19,39.87,3482924
"VZ",43.16,"6/11/2007","10:58.31",0.09,42.95,43.19,42.78,2267649
"AXP",62.98,"6/11/2007","10:58.49",-0.06,62.79,62.99,62.38,1528193
"CAT",78.53,"6/11/2007","10:58.49",0.01,78.32,78.88,77.99,908799
"XOM",82.95,"6/11/2007","10:58.49",0.27,82.68,83.02,82.41,3235446
"IBM",103.41,"6/11/2007","10:58.58",0.34,102.87,103.60,102.77,1469776
"MCD",51.46,"6/11/2007","10:58.58",0.05,51.47,51.46,50.80,1139755
"MSFT",29.99,"6/11/2007","10:59.01",-0.06,30.05,30.22,29.95,14838384
"BA",98.12,"6/11/2007","10:59.04",-0.07,98.25,98.73,97.85,707185
"C",53.08,"6/11/2007","10:59.04",-0.25,53.20,53.15,52.89,2306520
"DD",50.77,"6/11/2007","10:59.05",-0.36,51.13,51.18,50.60,1014494
"INTC",21.92,"6/11/2007","10:59.08",0.09,21.70,21.92,21.82,11213966
"MRK",50.49,"6/11/2007","10:59.11",0.35,50.30,50.58,49.66,3191942
"HON",57.12,"6/11/2007","10:59.13",-0.26,57.25,57.33,57.02,760876
"IBM",103.40,"6/11/2007","10:59.25",0.33,102.87,103.60,102.77,1472791
"MCD",51.47,"6/11/2007","10:59.25",0.06,51.47,51.47,50.80,1151077
"XOM",82.96,"6/11/2007","10:59.27",0.28,82.68,83.02,82.41,3253040
"JPM",50.31,"6/11/2007","10:59.31",-0.10,50.41,50.50,50.13,2075433
"MMM",85.62,"6/11/2007","10:59.31",-0.32,85.94,85.78,85.45,618421
"AXP",62.99,"6/11/2007","10:59.37",-0.05,62.79,62.99,62.38,1531253
"BA",98.11,"6/11/2007","10:59.37",-0.08,98.25,98.73,97.85,709209
"C",53.09,"6/11/2007","10:59.37",-0.24,53.20,53.15,52.89,2317465
"CAT",78.52,"6/11/2007","10:59.37",-0.00,78.32,78.88,77.99,913499
"AA",39.65,"6/11/2007","10:59.46",-0.01,39.67,40.15,39.31,1156783
"GE",37.32,"6/11/2007","10:59.46",0.00,37.07,37.41,37.12,6980685
"GM",31.22,"6/11/2007","10:59.46",0.22,31.00,31.50,31.13,4920434
"WMT",49.59,"6/11/2007","10:59.46",-0.49,49.90,49.88,49.59,2632927
"DD",50.76,"6/11/2007","10:59.51",-0.37,51.13,51.18,50.60,1018736
"IBM",103.39,"6/11/2007","10:59.52",0.32,102.87,103.60,102.77,1475806
"MCD",51.48,"6/11/2007","10:59.52",0.07,51.47,51.48,50.80,1162399
"HON",57.11,"6/11/2007","10:59.56",-0.27,57.25,57.33,57.02,774261
"XOM",82.97,"6/11/2007","11:00.04",0.29,82.68,83.02,82.41,3270171
"MRK",50.50,"6/11/2007","11:00.06",0.36,50.30,50.58,49.66,3212457
"BA",98.10,"6/11/2007","11:00.11",-0.09,98.25,98.73,97.85,711294
"C",53.10,"6/11/2007","11:00.11",-0.23,53.20,53.15,52.89,2328742
"CAT",78.53,"6/11/2007","11:00.11",0.01,78.32,78.88,77.99,916806
"KO",51.42,"6/11/2007","11:00.11",-0.25,51.67,51.79,51.34,4993712
"MO",70.12,"6/11/2007","11:00.11",-0.18,70.25,70.30,69.85,2230984
"PG",62.98,"6/11/2007","11:00.11",-0.09,62.80,63.10,62.61,1846009
"AXP",63.00,"6/11/2007","11:00.16",-0.04,62.79,63.00,62.38,1534648
"IBM",103.38,"6/11/2007","11:00.20",0.31,102.87,103.60,102.77,1478933
"MCD",51.49,"6/11/2007","11:00.20",0.08,51.47,51.49,50.80,1174140
"INTC",21.93,"6/11/2007","11:00.23",0.10,21.70,21.93,21.82,11381242
"CAT",78.54,"6/11/2007","11:00.31",0.02,78.32,78.88,77.99,918722
"JPM",50.32,"6/11/2007","11:00.31",-0.09,50.41,50.50,50.13,2099073
"DD",50.75,"6/11/2007","11:00.37",-0.38,51.13,51.18,50.60,1022978
"HON",57.10,"6/11/2007","11:00.39",-0.28,57.25,57.33,57.02,787646
"XOM",82.98,"6/11/2007","11:00.42",0.30,82.68,83.02,82.41,3287765
"BA",98.09,"6/11/2007","11:00.44",-0.10,98.25,98.73,97.85,713318
"C",53.11,"6/11/2007","11:00.44",-0.22,53.20,53.15,52.89,2339687
"AXP",63.01,"6/11/2007","11:00.46",-0.03,62.79,63.01,62.38,1538265
"MMM",85.63,"6/11/2007","11:00.46",-0.31,85.94,85.78,85.45,623285
"IBM",103.37,"6/11/2007","11:00.47",0.30,102.87,103.60,102.77,1481948
"MCD",51.50,"6/11/2007","11:00.47",0.09,51.47,51.50,50.80,1185462
"CAT",78.55,"6/11/2007","11:00.51",0.03,78.32,78.88,77.99,920639
"MRK",50.51,"6/11/2007","11:01.01",0.37,50.30,50.58,49.66,3232732
"CAT",78.56,"6/11/2007","11:01.11",0.04,78.32,78.88,77.99,922556
"BA",98.10,"6/11/2007","11:01.14",-0.09,98.25,98.73,97.85,715676
"MCD",51.51,"6/11/2007","11:01.14",0.10,51.47,51.51,50.80,1196336
"AXP",63.02,"6/11/2007","11:01.16",-0.02,62.79,63.02,62.38,1541882
"XOM",82.99,"6/11/2007","11:01.16",0.31,82.68,83.02,82.41,3304227
"C",53.12,"6/11/2007","11:01.26",-0.21,53.20,53.15,52.89,2353686
"HON",57.09,"6/11/2007","11:01.26",-0.29,57.25,57.33,57.02,799140
"JPM",50.33,"6/11/2007","11:01.26",-0.08,50.41,50.50,50.13,2119053
"AA",39.64,"6/11/2007","11:01.31",-0.02,39.67,40.15,39.31,1165380
"CAT",78.57,"6/11/2007","11:01.31",0.05,78.32,78.88,77.99,924472
"INTC",21.94,"6/11/2007","11:01.38",0.11,21.70,21.94,21.82,11601782
"WMT",49.58,"6/11/2007","11:01.38",-0.50,49.90,49.88,49.58,2668482
"BA",98.11,"6/11/2007","11:01.41",-0.08,98.25,98.73,97.85,718331
"MCD",51.52,"6/11/2007","11:01.41",0.11,51.47,51.52,50.80,1206794
"AXP",63.03,"6/11/2007","11:01.46",-0.01,62.79,63.03,62.38,1545498
"XOM",83.00,"6/11/2007","11:01.46",0.32,82.68,83.02,82.41,3319467
"AIG",71.47,"6/11/2007","11:01.51",-0.06,71.29,71.50,71.26,1177454
"CAT",78.58,"6/11/2007","11:01.51",0.06,78.32,78.88,77.99,926389
"GM",31.21,"6/11/2007","11:01.51",0.21,31.00,31.50,31.13,4965380
"HPQ",46.07,"6/11/2007","11:01.51",0.37,45.80,46.26,45.59,3038921
"MO",70.13,"6/11/2007","11:01.51",-0.17,70.25,70.30,69.85,2255229
"IBM",103.36,"6/11/2007","11:02.01",0.29,102.87,103.60,102.77,1494812
"KO",51.43,"6/11/2007","11:02.01",-0.24,51.67,51.79,51.34,5009134
"BA",98.12,"6/11/2007","11:02.09",-0.07,98.25,98.73,97.85,721084
"MCD",51.53,"6/11/2007","11:02.09",0.12,51.47,51.53,50.80,1217639
"CAT",78.59,"6/11/2007","11:02.11",0.07,78.32,78.88,77.99,928306
"AXP",63.04,"6/11/2007","11:02.16",0.00,62.79,63.04,62.38,1549115
"C",53.13,"6/11/2007","11:02.16",-0.20,53.20,53.15,52.89,2370403
"DD",50.74,"6/11/2007","11:02.16",-0.39,51.13,51.18,50.60,1060541
"DIS",34.23,"6/11/2007","11:02.16",0.03,34.28,34.42,34.04,1585103
"HON",57.08,"6/11/2007","11:02.16",-0.30,57.25,57.33,57.02,808673
"JPM",50.34,"6/11/2007","11:02.16",-0.07,50.41,50.50,50.13,2135503
"MMM",85.64,"6/11/2007","11:02.16",-0.30,85.94,85.78,85.45,628735
"PFE",26.35,"6/11/2007","11:02.16",-0.17,26.50,26.48,26.31,5203357
"XOM",83.01,"6/11/2007","11:02.16",0.33,82.68,83.02,82.41,3334707
"MSFT",30.00,"6/11/2007","11:02.26",-0.05,30.05,30.22,29.95,15124653
"AA",39.63,"6/11/2007","11:02.31",-0.03,39.67,40.15,39.31,1170800
"CAT",78.60,"6/11/2007","11:02.31",0.08,78.32,78.88,77.99,930222
"BA",98.13,"6/11/2007","11:02.36",-0.06,98.25,98.73,97.85,723739
"MCD",51.54,"6/11/2007","11:02.36",0.13,51.47,51.54,50.80,1228097
"AXP",63.05,"6/11/2007","11:02.46",0.01,62.79,63.05,62.38,1552732
"XOM",83.02,"6/11/2007","11:02.46",0.34,82.68,83.02,82.41,3349947
"CAT",78.61,"6/11/2007","11:02.51",0.09,78.32,78.88,77.99,932139
"INTC",21.95,"6/11/2007","11:02.53",0.12,21.70,21.95,21.82,11874185
"WMT",49.57,"6/11/2007","11:02.53",-0.51,49.90,49.88,49.57,2687132
"UTX",69.92,"6/11/2007","11:03.01",-0.31,69.85,70.06,69.60,664079
"BA",98.14,"6/11/2007","11:03.03",-0.05,98.25,98.73,97.85,726394
"MCD",51.55,"6/11/2007","11:03.03",0.14,51.47,51.55,50.80,1238555
"C",53.14,"6/11/2007","11:03.06",-0.19,53.20,53.15,52.89,2387119
"HON",57.07,"6/11/2007","11:03.06",-0.31,57.25,57.33,57.02,818206
"JPM",50.35,"6/11/2007","11:03.06",-0.06,50.41,50.50,50.13,2151953
"CAT",78.62,"6/11/2007","11:03.11",0.10,78.32,78.88,77.99,934056
"GE",37.33,"6/11/2007","11:03.12",0.01,37.07,37.41,37.12,7070915
"AXP",63.06,"6/11/2007","11:03.16",0.02,62.79,63.06,62.38,1556348
"XOM",83.03,"6/11/2007","11:03.16",0.35,82.68,83.03,82.41,3365187
"AA",39.62,"6/11/2007","11:03.31",-0.04,39.67,40.15,39.31,1176220
"AIG",71.48,"6/11/2007","11:03.31",-0.05,71.29,71.50,71.26,1197088
"BA",98.15,"6/11/2007","11:03.31",-0.04,98.25,98.73,97.85,729148
"CAT",78.63,"6/11/2007","11:03.31",0.11,78.32,78.88,77.99,935972
"GM",31.20,"6/11/2007","11:03.31",0.20,31.00,31.50,31.13,5005580
"HD",37.72,"6/11/2007","11:03.31",-0.23,37.78,37.76,37.62,2651901
"HPQ",46.08,"6/11/2007","11:03.31",0.38,45.80,46.26,45.59,3068855
"JNJ",62.45,"6/11/2007","11:03.31",0.32,62.89,62.75,62.08,2359653
"MCD",51.56,"6/11/2007","11:03.31",0.15,51.47,51.56,50.80,1249401
"MO",70.14,"6/11/2007","11:03.31",-0.16,70.25,70.30,69.85,2272729
"PG",62.99,"6/11/2007","11:03.31",-0.08,62.80,63.10,62.61,1880319
"T",40.01,"6/11/2007","11:03.31",-0.25,40.20,40.19,39.87,3630305
"VZ",43.17,"6/11/2007","11:03.31",0.10,42.95,43.19,42.78,2305623
"AXP",63.07,"6/11/2007","11:03.46",0.03,62.79,63.07,62.38,1559965
"MMM",85.65,"6/11/2007","11:03.46",-0.29,85.94,85.78,85.45,634185
"XOM",83.04,"6/11/2007","11:03.46",0.36,82.68,83.04,82.41,3380427
"CAT",78.64,"6/11/2007","11:03.51",0.12,78.32,78.88,77.99,937889
"MSFT",30.01,"6/11/2007","11:03.52",-0.04,30.05,30.22,29.95,15223894
"C",53.15,"6/11/2007","11:03.56",-0.18,53.20,53.15,52.89,2403836
"HON",57.06,"6/11/2007","11:03.56",-0.32,57.25,57.33,57.02,827740
"JPM",50.36,"6/11/2007","11:03.56",-0.05,50.41,50.50,50.13,2168403
"BA",98.16,"6/11/2007","11:03.58",-0.03,98.25,98.73,97.85,731803
"MCD",51.57,"6/11/2007","11:03.58",0.16,51.47,51.57,50.80,1259859
"IBM",103.35,"6/11/2007","11:04.01",0.28,102.87,103.60,102.77,1517262
"KO",51.44,"6/11/2007","11:04.01",-0.23,51.67,51.79,51.34,5026234
"INTC",21.96,"6/11/2007","11:04.08",0.13,21.70,21.96,21.82,12146587
"WMT",49.56,"6/11/2007","11:04.08",-0.52,49.90,49.88,49.56,2705782
"CAT",78.65,"6/11/2007","11:04.11",0.13,78.32,78.88,77.99,939806
"AXP",63.08,"6/11/2007","11:04.16",0.04,62.79,63.08,62.38,1563582
"XOM",83.05,"6/11/2007","11:04.16",0.37,82.68,83.05,82.41,3395667
"MRK",50.52,"6/11/2007","11:04.21",0.38,50.30,50.58,49.66,3259198
"BA",98.17,"6/11/2007","11:04.25",-0.02,98.25,98.73,97.85,734458
"MCD",51.58,"6/11/2007","11:04.25",0.17,51.47,51.58,50.80,1270317
"AA",39.61,"6/11/2007","11:04.31",-0.05,39.67,40.15,39.31,1181640
"CAT",78.66,"6/11/2007","11:04.31",0.14,78.32,78.88,77.99,941722
"AXP",63.09,"6/11/2007","11:04.46",0.05,62.79,63.09,62.38,1567198
